time_stamp,open,high,low,close,volume,SMA50,SMA100,SMA200,EMA50,EMA100,EMA200,WMA50,WMA100,WMA200,DEMA50,DEMA100,DEMA200,TEMA50,TEMA100,MACD,MACD_HIST,MACD_SIGN,B2B20SMARLB,B2B20SMARMB,B2B20SMARUB,B2B20EMARLB,B2B20EMARMB,B2B20EMARUB,B2B20WMARLB,B2B20WMARMB,B2B20WMARUB,B2B20DEMARLB,B2B20DEMARMB,B2B20DEMARUB,B2B20TEMARLB,B2B20TEMARMB,B2B20TEMARUB,B2B20T3RLB,B2B20T3RMB,B2B20T3RUB,B2B20TRIMARLB,B2B20TRIMARMB,B2B20TRIMARUB,B2B20KAMARLB,B2B20KAMARMB,B2B20KAMARUB,B2B20MAMARLB,B2B20MAMARMB,B2B20MAMARUB,momentum50,momentum100,momentum200,RSI7,RSI14,RSI21,MFI7,MFI14,MFI21,closeChg,closePctChg,Change
8/2/2019 11:44,1814.9517,1816.37,1814.9517,1815.45,8510,1814.8589,1817.511,1832.4258,1815.7181,1819.9583,1830.6887,1815.3393,1815.6289,1823.4001,1813.0429,1809.6636,1810.5404,1810.8286,1815.8005,-0.7258,-0.0002,-0.7256,1810.9661,1814.7155,1818.4649,1810.7797,1814.5291,1818.2785,1810.3145,1814.0639,1817.8133,1809.8542,1813.6036,1817.3529,1809.2799,1813.0293,1816.7786,1810.4702,1814.2196,1817.9689,1810.9699,1814.7192,1818.4686,1809.3365,1813.0859,1816.8353,1812.3968,1816.1462,1819.8956,2.5996,-11.9301,-40.5345,61.8918,52.6603,50.4058,55.8663,43.9161,41.8894,-0.22,-0.012119676,0
8/2/2019 11:45,1815.5601,1815.5601,1812.976,1813.4301,9677,1814.8788,1817.3655,1832.2147,1815.6283,1819.829,1830.5169,1815.2833,1815.5481,1823.2111,1812.9719,1809.6115,1810.3991,1810.8689,1815.563,-0.7214,0.0034,-0.7248,1810.8492,1814.582,1818.3148,1810.6917,1814.4244,1818.1572,1810.2087,1813.9415,1817.6743,1809.7596,1813.4923,1817.2251,1809.234,1812.9668,1816.6996,1810.4685,1814.2013,1817.9341,1810.7018,1814.4345,1818.1673,1809.3703,1813.1031,1816.8359,1812.187,1815.9198,1819.6526,0.9994,-14.5499,-42.2269,45.5266,45.1021,45.6956,58.8933,39.4096,41.9761,2.0199,0.111261671,1
8/2/2019 11:46,1813.0699,1814.03,1812.5699,1812.5699,4779,1814.904,1817.2142,1832.0092,1815.5084,1819.6853,1830.3384,1815.1927,1815.4531,1823.0156,1812.8409,1809.5292,1810.2439,1810.9086,1815.3295,-0.7783,-0.0428,-0.7355,1810.6326,1814.4595,1818.2864,1810.421,1814.2478,1818.0747,1809.923,1813.7499,1817.5767,1809.4178,1813.2447,1817.0716,1808.8781,1812.705,1816.5318,1810.3397,1814.1666,1817.9934,1810.3177,1814.1446,1817.9714,1809.2496,1813.0764,1816.9033,1811.8655,1815.6924,1819.5193,1.2599,-15.13,-41.0951,40.2406,42.3169,43.863,61.2361,34.6088,42.7306,0.8602,0.047434969,1
8/2/2019 11:47,1812.6801,1813.33,1811.741,1812.1622,9225,1814.9561,1817.0668,1831.8071,1815.3772,1819.5363,1830.1575,1815.0852,1815.3531,1822.8182,1812.6882,1809.4353,1810.0839,1810.9472,1815.1001,-0.8466,-0.0889,-0.7577,1810.4005,1814.2511,1818.1017,1810.1986,1814.0492,1817.8998,1809.6805,1813.5311,1817.3817,1809.1113,1812.9619,1816.8125,1808.5468,1812.3974,1816.248,1810.2274,1814.078,1817.9286,1810.0066,1813.8572,1817.7078,1808.7687,1812.6193,1816.4699,1811.612,1815.4626,1819.3132,2.6022,-14.7378,-40.4077,37.8126,41.0236,43.0046,52.2671,34.679,42.9626,0.4077,0.022492926,1
8/2/2019 11:48,1811.7306,1813.12,1811.7306,1813.12,5882,1814.9797,1816.936,1831.614,1815.2887,1819.4093,1829.988,1815.0132,1815.2749,1822.6322,1812.6201,1809.3837,1809.9463,1810.9846,1814.8746,-0.814,-0.045,-0.769,1810.3408,1814.0856,1817.8305,1810.2159,1813.9607,1817.7055,1809.6785,1813.4234,1817.1682,1809.152,1812.8969,1816.6417,1808.6626,1812.4074,1816.1522,1810.3039,1814.0488,1817.7936,1809.8698,1813.6146,1817.3595,1808.8995,1812.6444,1816.3892,1811.489,1815.2338,1818.9786,1.1793,-13.08,-38.62,46.6368,45.2561,45.6292,68.1322,39.4298,42.4091,-0.9578,-0.052853988,1
8/2/2019 11:49,1813.0278,1814.8055,1813.0278,1813.35,9897,1815.0219,1816.8435,1831.414,1815.2126,1819.2893,1829.8224,1814.9493,1815.2039,1822.4505,1812.5757,1809.3447,1809.8163,1811.0206,1814.653,-0.7608,0.0065,-0.7673,1810.3548,1813.9211,1817.4875,1810.3362,1813.9025,1817.4689,1809.7869,1813.3533,1816.9196,1809.3211,1812.8874,1816.4538,1808.9222,1812.4886,1816.0549,1810.4613,1814.0276,1817.594,1809.8656,1813.432,1816.9983,1809.1133,1812.6797,1816.246,1811.4434,1815.0098,1818.5761,2.11,-9.25,-40,48.6769,46.2535,46.2532,67.2224,44.9193,43.6709,-0.23,-0.012685316,1
8/2/2019 11:50,1813,1815.2113,1813,1814.46,6478,1815.1111,1816.7273,1831.223,1815.1831,1819.1937,1829.6696,1814.9273,1815.1567,1822.2818,1812.6212,1809.3522,1809.7111,1811.0555,1814.4354,-0.622,0.1163,-0.7383,1810.3649,1813.8711,1817.3773,1810.4494,1813.9556,1817.4618,1809.8984,1813.4046,1816.9108,1809.579,1813.0852,1816.5914,1809.3491,1812.8553,1816.3615,1810.5256,1814.0318,1817.538,1809.8115,1813.3176,1816.8238,1809.2625,1812.7687,1816.2748,1811.2914,1814.7976,1818.3038,4.46,-11.6205,-38.2112,57.7683,50.903,49.2074,56.5201,50.7447,43.572,-1.11,-0.061212673,1
8/2/2019 11:51,1814.9373,1814.9373,1811.51,1811.51,9584,1815.1065,1816.6021,1831.0113,1815.0391,1819.0415,1829.4889,1814.786,1815.0534,1822.0856,1812.4392,1809.2458,1809.5501,1811.0888,1814.2216,-0.7414,-0.0025,-0.7389,1810.192,1813.6207,1817.0494,1810.294,1813.7227,1817.1514,1809.7511,1813.1797,1816.6084,1809.2958,1812.7245,1816.1531,1808.9721,1812.4008,1815.8295,1810.4856,1813.9143,1817.3429,1809.8053,1813.2339,1816.6626,1808.7107,1812.1393,1815.568,1811.1624,1814.5911,1818.0197,-0.23,-12.5184,-42.34,37.2881,40.8009,42.6635,40.0942,49.8271,42.8452,2.95,0.162582807,1
8/2/2019 11:52,1811.9399,1812.54,1811.9399,1812.355,2489,1815.1336,1816.5034,1830.8147,1814.9338,1818.9091,1829.3184,1814.6781,1814.9693,1821.9,1812.3348,1809.1776,1809.4093,1811.1202,1814.0117,-0.7592,-0.0162,-0.743,1810.3165,1813.3825,1816.4484,1810.5265,1813.5924,1816.6584,1809.9932,1813.0592,1816.1252,1809.5054,1812.5714,1815.6374,1809.192,1812.258,1815.3239,1810.7816,1813.8476,1816.9136,1810.1256,1813.1915,1816.2575,1809.0842,1812.1501,1815.2161,1811.3235,1814.3895,1817.4554,1.355,-9.875,-39.3251,43.9308,44.2159,44.8686,46.0618,54.238,41.0471,-0.845,-0.046646168,1
8/2/2019 11:53,1812,1813.3199,1810.28,1810.92,8941,1815.0994,1816.3887,1830.6194,1814.7764,1818.7509,1829.1353,1814.5129,1814.8587,1821.702,1812.1281,1809.057,1809.2431,1811.1491,1813.8054,-0.8789,-0.1087,-0.7701,1810.1674,1813.1165,1816.0655,1810.3889,1813.3379,1816.287,1809.8757,1812.8247,1815.7737,1809.2348,1812.1839,1815.1329,1808.8309,1811.7799,1814.7289,1810.7581,1813.7071,1816.6561,1810.1999,1813.1489,1816.0979,1809.1396,1812.0886,1815.0376,1811.2384,1814.1874,1817.1365,-1.71,-11.47,-39.0499,36.3106,39.9963,41.9892,42.4161,53.8714,36.6895,1.435,0.079178748,1
8/2/2019 11:54,1811.4301,1812.85,1810.96,1812.8,6259,1815.122,1816.239,1830.4288,1814.6989,1818.6331,1828.9728,1814.4227,1814.7877,1821.5247,1812.08,1809.0156,1809.1175,1811.1756,1813.6027,-0.8127,-0.034,-0.7786,1810.3328,1812.953,1815.5731,1810.6666,1813.2867,1815.9069,1810.1744,1812.7945,1815.4147,1809.576,1812.1962,1814.8163,1809.2681,1811.8882,1814.5084,1811.0659,1813.6861,1816.3062,1810.4713,1813.0914,1815.7116,1809.504,1812.1242,1814.7443,1811.3691,1813.9892,1816.6093,1.13,-14.9666,-38.13,49.6581,47.117,46.6951,57.5889,54.2172,40.5367,-1.88,-0.103814636,1
8/2/2019 11:55,1812.4,1815.2861,1812.17,1814.9879,7196,1815.225,1816.1193,1830.2421,1814.7102,1818.5609,1828.8336,1814.4175,1814.7629,1821.3711,1812.2049,1809.0632,1809.0382,1811.2004,1813.4038,-0.577,0.1613,-0.7383,1810.3572,1812.9424,1815.5275,1810.8635,1813.4487,1816.0339,1810.4032,1812.9884,1815.5735,1810.0235,1812.6087,1815.1938,1809.9714,1812.5566,1815.1418,1811.1072,1813.6924,1816.2776,1810.4686,1813.0537,1815.6389,1810.9709,1813.5561,1816.1412,1811.221,1813.8062,1816.3914,5.153,-11.972,-37.3221,60.8093,53.9638,51.5025,58.6897,64.2964,44.5153,-2.1879,-0.120691748,1
8/2/2019 11:56,1815.1794,1817.76,1814.3199,1817.76,16121,1815.3127,1816.0339,1830.0666,1814.8298,1818.545,1828.7234,1814.5169,1814.7954,1821.2469,1812.5377,1809.2198,1809.0159,1811.2248,1813.2087,-0.1647,0.4589,-0.6236,1809.82,1813.1279,1816.4357,1810.5514,1813.8593,1817.1672,1810.1393,1813.4472,1816.7551,1810.1629,1813.4708,1816.7786,1810.5243,1813.8322,1817.14,1810.4792,1813.7871,1817.095,1809.7714,1813.0793,1816.3872,1812.3502,1815.658,1818.9659,1810.3484,1813.6563,1816.9642,4.384,-8.5369,-35.11,70.4764,60.8756,56.698,63.2132,65.4527,50.0512,-2.7721,-0.152733801,0
8/2/2019 11:57,1817.77,1818.3597,1815.7946,1815.9775,9789,1815.4041,1815.9262,1829.8759,1814.8748,1818.4942,1828.5966,1814.543,1814.7943,1821.1067,1812.7158,1809.3038,1808.9596,1811.2496,1813.0176,0.0181,0.5133,-0.4952,1809.7559,1813.2846,1816.8133,1810.5324,1814.0611,1817.5897,1810.1899,1813.7186,1817.2473,1810.3633,1813.892,1817.4207,1810.889,1814.4176,1817.9463,1810.2997,1813.8284,1817.357,1809.6243,1813.153,1816.6817,1812.1453,1815.674,1819.2027,1810.0146,1813.5433,1817.0719,4.5675,-10.7782,-38.144,59.4716,55.1426,52.8737,65.2386,61.1052,55.0625,1.7825,0.09806025,1
8/2/2019 11:58,1816.22,1817,1815.8667,1816.7061,5746,1815.4819,1815.8389,1829.7027,1814.9467,1818.4588,1828.4783,1814.594,1814.8097,1820.9757,1812.9413,1809.4157,1808.9195,1811.2755,1812.8304,0.2192,0.5715,-0.3524,1809.7894,1813.5354,1817.2814,1810.567,1814.313,1818.059,1810.2984,1814.0444,1817.7904,1810.6419,1814.3879,1818.134,1811.3383,1815.0843,1818.8303,1810.1786,1813.9246,1817.6706,1809.5195,1813.2655,1817.0115,1811.9796,1815.7256,1819.4716,1809.7249,1813.4709,1817.2169,3.8911,-8.724,-34.6266,62.2801,56.928,54.1994,69.6476,55.0116,55.391,-0.7286,-0.040121642,1
8/2/2019 11:59,1817.42,1817.5699,1816.86,1816.86,2096,1815.5276,1815.7668,1829.5355,1815.0217,1818.4271,1828.3627,1814.6481,1814.8299,1820.8479,1813.167,1809.5321,1808.8841,1811.3032,1812.6474,0.3865,0.5911,-0.2046,1809.9157,1813.8039,1817.6921,1810.6674,1814.5555,1818.4437,1810.4729,1814.361,1818.2492,1810.9547,1814.8428,1818.731,1811.7768,1815.665,1819.5531,1810.1439,1814.0321,1817.9203,1809.5087,1813.3969,1817.2851,1811.8941,1815.7823,1819.6705,1809.5524,1813.4406,1817.3288,2.285,-7.2101,-33.4451,62.9136,57.3146,54.4835,73.8647,61.0104,60.0616,-0.1539,-0.008471376,1
8/2/2019 12:01,1815.6,1815.6,1813.9399,1814.17,12803,1815.52,1815.673,1829.3545,1814.9883,1818.3428,1828.2215,1814.5948,1814.7983,1820.695,1813.1743,1809.5413,1808.7968,1811.3325,1812.4684,0.2986,0.4026,-0.104,1810.0968,1813.9074,1817.7181,1810.7081,1814.5188,1818.3295,1810.5852,1814.3959,1818.2066,1810.9349,1814.7456,1818.5562,1811.6239,1815.4346,1819.2452,1810.2231,1814.0338,1817.8445,1809.6981,1813.5088,1817.3195,1811.1655,1814.9762,1818.7869,1809.6304,1813.4411,1817.2518,-0.38,-9.3816,-36.2,46.8659,49.0325,48.9164,69.0948,56.656,58.5813,2.69,0.148057638,1
8/2/2019 12:02,1813.58,1814.5293,1813.58,1814.5293,2650,1815.492,1815.5865,1829.1821,1814.9703,1818.2673,1828.0852,1814.556,1814.7757,1820.5475,1813.2101,1809.566,1808.719,1811.3634,1812.2935,0.255,0.2872,-0.0322,1810.4055,1814.0589,1817.7123,1810.8664,1814.5198,1818.1733,1810.8017,1814.4551,1818.1086,1811.0724,1814.7259,1818.3793,1811.6771,1815.3305,1818.984,1810.3889,1814.0423,1817.6958,1809.9732,1813.6266,1817.2801,1811.3004,1814.9538,1818.6073,1809.8114,1813.4648,1817.1183,-1.4008,-8.653,-34.4807,48.8969,50.0702,49.638,62.4281,60.1674,56.6375,-0.3593,-0.0198052,1
8/2/2019 12:04,1815.0197,1815.0197,1815.0197,1815.0197,14331,1815.4499,1815.5209,1829.0162,1814.9722,1818.203,1827.9552,1814.5375,1814.7645,1820.4065,1813.283,1809.611,1808.653,1811.3959,1812.1227,0.2571,0.2314,0.0257,1810.5376,1814.1684,1817.7991,1810.9367,1814.5674,1818.1982,1810.9159,1814.5466,1818.1774,1811.1662,1814.7969,1818.4277,1811.7345,1815.3652,1818.9959,1810.4244,1814.0551,1817.6858,1810.1379,1813.7686,1817.3994,1811.3264,1814.9571,1818.5879,1809.8768,1813.5075,1817.1383,-2.1053,-6.5603,-33.1915,51.8291,51.5211,50.6374,66.6477,63.1132,65.0889,-0.4904,-0.027026293,1
8/2/2019 12:05,1814.49,1816,1814,1814,9037,1815.3613,1815.4455,1828.8363,1814.9341,1818.1198,1827.8164,1814.4806,1814.7343,1820.2571,1813.2744,1809.6163,1808.5687,1811.4298,1811.9559,0.1744,0.119,0.0554,1810.5086,1814.1069,1817.7051,1810.9151,1814.5134,1818.1116,1810.9324,1814.5306,1818.1289,1811.0739,1814.6721,1818.2704,1811.524,1815.1223,1818.7205,1810.4564,1814.0546,1817.6529,1810.3447,1813.9429,1817.5412,1811.311,1814.9093,1818.5075,1809.9632,1813.5615,1817.1597,-4.4301,-7.54,-35.9711,45.4962,48.3733,48.5346,46.4515,54.8745,59.6744,1.0197,0.056181208,1
8/2/2019 12:06,1814.08,1815.33,1814,1814.3522,5484,1815.2671,1815.3672,1828.6729,1814.9113,1818.0452,1827.6824,1814.441,1814.7127,1820.113,1813.2948,1809.637,1808.4936,1811.4649,1811.7931,0.1357,0.0642,0.0715,1810.5042,1814.052,1817.5998,1810.9503,1814.498,1818.0458,1811.0062,1814.554,1818.1017,1811.08,1814.6278,1818.1755,1811.461,1815.0088,1818.5566,1810.5093,1814.0571,1817.6048,1810.6228,1814.1705,1817.7183,1811.3337,1814.8814,1818.4292,1810.0745,1813.6223,1817.1701,-4.7079,-7.8279,-32.6786,48.0538,49.5205,49.2981,31.5061,49.603,51.8578,-0.3522,-0.019415656,1
8/2/2019 12:07,1814.1899,1814.3184,1812,1812.39,8917,1815.1415,1815.2474,1828.5016,1814.8124,1817.9332,1827.5302,1814.3282,1814.6537,1819.951,1813.1643,1809.5817,1808.3817,1811.5006,1811.6342,-0.0526,-0.0993,0.0467,1810.3874,1814,1817.6126,1810.6847,1814.2973,1817.9099,1810.7831,1814.3957,1818.0083,1810.6204,1814.233,1817.8456,1810.7896,1814.4022,1818.0148,1810.4311,1814.0437,1817.6563,1810.786,1814.3986,1818.0112,1810.0231,1813.6357,1817.2483,1810.0666,1813.6792,1817.2918,-6.28,-11.98,-34.27,36.8222,43.6949,45.3609,29.7082,49.8979,46.6476,1.9622,0.108148793,1
8/2/2019 12:08,1812.89,1814.2629,1812.89,1814.2314,4768,1815.0641,1815.172,1828.3301,1814.7896,1817.8599,1827.3979,1814.2925,1814.6336,1819.809,1813.1843,1809.6019,1808.3089,1811.5369,1811.4791,-0.0527,-0.0795,0.0268,1810.5299,1814.0831,1817.6362,1810.7378,1814.291,1817.8442,1810.8646,1814.4177,1817.9709,1810.674,1814.2272,1817.7803,1810.8275,1814.3807,1817.9339,1810.4926,1814.0457,1817.5989,1811.0273,1814.5804,1818.1336,1810.1123,1813.6655,1817.2187,1810.1788,1813.732,1817.2851,-3.8685,-7.5354,-34.302,49.6955,49.6779,49.3472,32.9414,53.0766,50.991,-1.8414,-0.101600649,1
8/2/2019 12:09,1814.58,1816.307,1814.58,1815.8101,7301,1815.0221,1815.0974,1828.1465,1814.8296,1817.8193,1827.2826,1814.3218,1814.6462,1819.6844,1813.3257,1809.6851,1808.2694,1811.5741,1811.3281,0.0738,0.0376,0.0362,1810.7511,1814.2655,1817.7798,1810.9213,1814.4357,1817.95,1811.0679,1814.5822,1818.0965,1810.9945,1814.5088,1818.0232,1811.2573,1814.7716,1818.286,1810.5684,1814.0828,1817.5971,1811.1992,1814.7135,1818.2279,1810.2584,1813.7727,1817.2871,1810.2724,1813.7867,1817.301,-2.1031,-7.4586,-36.7019,58.2117,54.1736,52.4687,50.3104,60.3331,54.6371,-1.5787,-0.087017566,1
8/2/2019 12:10,1816.58,1818.4399,1816.58,1818.4399,8541,1815.0005,1815.0431,1827.9765,1814.9712,1817.8316,1827.1946,1814.4558,1814.7124,1819.5878,1813.6623,1809.8705,1808.2835,1811.6133,1811.181,0.3818,0.2765,0.1053,1810.6212,1814.5315,1818.4417,1810.9067,1814.817,1818.7273,1811.0695,1814.9798,1818.8901,1811.318,1815.2283,1819.1385,1811.8616,1815.7719,1819.6822,1810.3059,1814.2162,1818.1265,1810.9175,1814.8277,1818.738,1811.702,1815.6123,1819.5226,1809.9466,1813.8569,1817.7672,-1.0801,-5.4301,-34.0096,68.5575,60.504,57.0938,59.8742,61.1295,60.0632,-2.6298,-0.14482792,1
8/2/2019 12:11,1818.2307,1818.95,1817.6685,1818.58,6750,1814.9674,1814.996,1827.8041,1815.1127,1817.8464,1827.1089,1814.5962,1814.7825,1819.4943,1813.9911,1810.0575,1808.3011,1811.6554,1811.0381,0.6299,0.4197,0.2102,1810.5485,1814.793,1819.0374,1810.9309,1815.1754,1819.4199,1811.1209,1815.3653,1819.6098,1811.6272,1815.8717,1820.1162,1812.377,1816.6215,1820.866,1810.103,1814.3475,1818.592,1810.6805,1814.925,1819.1695,1811.5162,1815.7607,1820.0052,1809.7066,1813.9511,1818.1956,-1.6543,-4.7137,-34.4701,69.0337,60.8144,57.326,53.8972,60.9833,60.278,-0.1401,-0.007704406,1
8/2/2019 12:12,1818.17,1819.25,1817.9399,1818.202,9662,1814.9264,1814.928,1827.6396,1815.2339,1817.8534,1827.0203,1814.723,1814.846,1819.3988,1814.2726,1810.2257,1808.3119,1811.7011,1810.8995,0.787,0.4614,0.3256,1810.4881,1814.9801,1819.472,1810.9717,1815.4637,1819.9556,1811.198,1815.69,1820.182,1811.8625,1816.3544,1820.8464,1812.7168,1817.2088,1821.7008,1809.936,1814.4279,1818.9199,1810.535,1815.027,1819.5189,1812.4894,1816.9814,1821.4733,1809.5799,1814.0719,1818.5639,-2.048,-6.798,-32.918,65.8912,59.4563,56.4602,72.035,58.6496,60.2275,0.378,0.020785448,1
8/2/2019 12:13,1818.03,1819.12,1817.9,1817.9,6878,1814.8973,1814.8852,1827.4716,1815.3384,1817.8544,1826.9295,1814.8396,1814.9048,1819.3019,1814.5153,1810.3785,1808.3174,1811.7508,1810.7651,0.8771,0.4412,0.4359,1810.933,1815.2996,1819.6661,1811.3292,1815.6957,1820.0622,1811.6016,1815.9681,1820.3346,1812.3451,1816.7116,1821.0781,1813.2312,1817.5978,1821.9643,1810.2223,1814.5888,1818.9553,1810.7957,1815.1622,1819.5287,1812.6608,1817.0273,1821.3938,1809.8517,1814.2182,1818.5847,-1.455,-4.28,-33.6,63.2087,58.3352,55.7538,70.1165,50.9428,56.1606,0.302,0.016609816,1
8/2/2019 12:14,1817.73,1817.73,1816.407,1816.73,5970,1814.8513,1814.8469,1827.2911,1815.393,1817.8321,1826.828,1814.9115,1814.9413,1819.195,1814.6546,1810.4825,1808.3007,1811.8044,1810.6351,0.8443,0.3267,0.5176,1811.329,1815.5183,1819.7076,1811.6049,1815.7942,1819.9835,1811.915,1816.1043,1820.2936,1812.6132,1816.8024,1820.9917,1813.408,1817.5973,1821.7866,1810.4588,1814.6481,1818.8374,1811.0963,1815.2856,1819.4749,1812.6893,1816.8786,1821.0679,1810.1939,1814.3832,1818.5725,-2.3013,-3.8358,-36.09,53.3851,54.0806,53.0533,74.2312,50.8336,57.4087,1.17,0.064359976,1
8/2/2019 12:15,1816.3361,1818.2406,1816.3361,1818.2406,5687,1814.8531,1814.8449,1827.1198,1815.5047,1817.8402,1826.7426,1815.0444,1815.0085,1819.105,1814.9025,1810.644,1808.315,1811.8624,1810.5095,0.9294,0.3295,0.5999,1812.1071,1815.8843,1819.6616,1812.2499,1816.0272,1819.8044,1812.5863,1816.3636,1820.1409,1813.373,1817.1502,1820.9275,1814.196,1817.9732,1821.7505,1811.0684,1814.8457,1818.6229,1811.646,1815.4233,1819.2005,1813.1695,1816.9467,1820.724,1810.7895,1814.5667,1818.344,0.0906,-0.1993,-34.2594,62.2275,58.3084,55.9459,74.7026,52.4585,59.7437,-1.5106,-0.083149395,1
8/2/2019 12:16,1818.1851,1819.12,1818.002,1818.4399,7546,1814.8863,1814.8693,1826.9425,1815.6198,1817.8521,1826.66,1815.1851,1815.0797,1819.0186,1815.1518,1810.8101,1808.3339,1811.925,1810.3883,1.0015,0.3212,0.6802,1812.5121,1816.1663,1819.8205,1812.6028,1816.257,1819.9112,1812.9528,1816.607,1820.2612,1813.8267,1817.481,1821.1352,1814.6627,1818.3169,1821.9711,1811.3419,1814.9961,1818.6503,1811.9159,1815.5701,1819.2243,1813.3672,1817.0214,1820.6756,1811.1136,1814.7678,1818.422,1.6589,2.4399,-35.4701,63.2993,58.8468,56.3189,74.8299,62.4101,64.8624,-0.1993,-0.010961146,1
8/2/2019 12:17,1819.11,1819.92,1818.36,1819.3105,7060,1814.9505,1814.8883,1826.7618,1815.7645,1817.8809,1826.5869,1815.3586,1815.1677,1818.9426,1815.454,1811.0067,1808.3707,1811.9927,1810.2716,1.116,0.3486,0.7674,1812.5268,1816.3825,1820.2381,1812.6922,1816.5478,1820.4034,1813.0508,1816.9064,1820.7621,1814.0627,1817.9183,1821.7739,1814.9516,1818.8073,1822.6629,1811.2772,1815.1328,1818.9885,1811.9101,1815.7658,1819.6214,1813.2802,1817.1359,1820.9915,1811.1319,1814.9876,1818.8432,3.2106,1.9065,-36.1394,67.9351,61.2035,57.9512,74.0806,66.403,65.0391,-0.8706,-0.047876204,1
8/2/2019 12:18,1819.65,1821.03,1819.65,1820.17,16694,1815.0535,1814.9035,1826.5902,1815.9373,1817.9263,1826.523,1815.5633,1815.2723,1818.8771,1815.8049,1811.2326,1808.4249,1812.0661,1810.1596,1.2615,0.3953,0.8662,1812.344,1816.503,1820.662,1812.7337,1816.8928,1821.0518,1813.1081,1817.2672,1821.4262,1814.2859,1818.4449,1822.6039,1815.2545,1819.4135,1823.5725,1811.0637,1815.2227,1819.3817,1811.88,1816.039,1820.198,1813.1285,1817.2876,1821.4466,1811.0694,1815.2285,1819.3875,5.15,1.515,-34.3199,72.0077,63.4301,59.5193,78.4191,67.1366,66.958,-0.8595,-0.047243173,1
8/2/2019 12:19,1820.1403,1820.77,1818.78,1820.77,12497,1815.1423,1814.9312,1826.4224,1816.1268,1817.9826,1826.4658,1815.7874,1815.3884,1818.8191,1816.1817,1811.4766,1808.4911,1812.1459,1810.0523,1.409,0.4343,0.9748,1812.1979,1816.7426,1821.2873,1812.7174,1817.262,1821.8067,1813.1289,1817.6735,1822.2182,1814.4558,1819.0004,1823.5451,1815.5006,1820.0453,1824.59,1810.9227,1815.4673,1820.012,1811.8448,1816.3895,1820.9341,1814.4841,1819.0288,1823.5735,1810.9478,1815.4925,1820.0371,4.4401,2.77,-33.5599,74.6317,64.9426,60.5963,59.3444,65.076,58.9044,-0.6,-0.032963954,1
8/2/2019 12:20,1820.9,1822.52,1820.74,1822.2933,12439,1815.2596,1814.9764,1826.2487,1816.3686,1818.0679,1826.4242,1816.0679,1815.5342,1818.7781,1816.6537,1811.7745,1808.5873,1812.2327,1809.9499,1.6301,0.5242,1.1058,1811.8738,1817.022,1822.1701,1812.593,1817.7412,1822.8894,1813.054,1818.2022,1823.3504,1814.5994,1819.7476,1824.8958,1815.7872,1820.9354,1826.0836,1810.6727,1815.8209,1820.9691,1811.6283,1816.7764,1821.9246,1814.0438,1819.192,1824.3402,1810.6364,1815.7846,1820.9328,5.8633,4.5159,-34.7367,80.1449,68.5043,63.2061,72.8092,71.6321,59.5425,-1.5233,-0.083662407,1
8/2/2019 12:21,1822.145,1822.145,1819.71,1819.71,13509,1815.321,1815.0076,1826.0587,1816.4997,1818.1005,1826.3574,1816.2424,1815.628,1818.713,1816.8995,1811.9635,1808.6319,1812.3266,1809.8524,1.5786,0.3782,1.2004,1811.886,1817.1645,1822.4429,1812.6502,1817.9287,1823.2072,1813.1797,1818.4582,1823.7367,1814.6352,1819.9136,1825.1921,1815.6904,1820.9689,1826.2474,1810.6175,1815.896,1821.1745,1811.8794,1817.1579,1822.4364,1814.1725,1819.451,1824.7295,1810.8177,1816.0962,1821.3747,3.0699,3.12,-38,56.0459,57.7827,56.5381,65.5192,68.9834,56.9751,2.5833,0.141760934,1
8/2/2019 12:22,1820.27,1821.6853,1819.9301,1820.49,10801,1815.4216,1815.0425,1825.8797,1816.6561,1818.1478,1826.2991,1816.4451,1815.7365,1818.6576,1817.1906,1812.1787,1808.692,1812.4277,1809.7599,1.5825,0.3057,1.2768,1812.2002,1817.4805,1822.7607,1812.8923,1818.1726,1823.4529,1813.4946,1818.7749,1824.0552,1814.9089,1820.1892,1825.4695,1815.8924,1821.1727,1826.453,1810.8902,1816.1705,1821.4508,1812.2643,1817.5446,1822.8249,1814.2226,1819.5029,1824.7832,1811.142,1816.4223,1821.7026,5.03,3.49,-35.7892,60.2558,59.8272,57.9447,67.7131,70.4135,58.9575,-0.78,-0.042863973,1
8/2/2019 12:23,1819.6602,1821.51,1819.6602,1819.85,9589,1815.4882,1815.0885,1825.7006,1816.7814,1818.1815,1826.2349,1816.6188,1815.8317,1818.5976,1817.4153,1812.3637,1808.7395,1812.5357,1809.6724,1.5165,0.1917,1.3247,1812.5523,1817.7465,1822.9407,1813.1382,1818.3324,1823.5266,1813.8064,1819.0006,1824.1948,1815.1073,1820.3014,1825.4956,1815.9541,1821.1482,1826.3424,1811.1448,1816.339,1821.5332,1812.7181,1817.9123,1823.1065,1814.3261,1819.5203,1824.7145,1811.5616,1816.7558,1821.9499,3.3315,4.6063,-35.8301,55.1952,57.3721,56.3729,56.9051,63.7454,59.964,0.64,0.03515537,1
